customer_id,business_name,segment,industry,annual_revenue,number_of_employees,loan_amount,loan_product,credit_score_bucket,risk_rating,relationship_length_years,region,is_collateralized,interest_rate,delinquency_count_12m,loan_outcome,churn_label,customer_persona
C0375,Blue Solutions,microbusiness,Logistics,265969,6,49595,Line of Credit,medium,5,9.9,Ontario,True,10.78,0,approved,1,busy_founder
C0376,North Services,SME,E-commerce,8380256,160,31658,Equipment Loan,medium,7,2.7,Prairies,True,4.28,0,renewed,0,busy_founder
C0377,Atlas Retail,SME,Healthcare,1763679,225,300931,Line of Credit,medium,1,2.1,Prairies,True,8.09,2,renewed,0,impatient_owner
C0378,Summit Logistics,SME,Manufacturing,8473680,119,129963,Equipment Loan,high,5,8.0,Alberta,True,5.9,1,approved,0,thoughtful_manager
C0379,Urban Solutions,microbusiness,E-commerce,311726,4,366452,Real Estate Loan,medium,9,1.9,Territories,False,10.32,3,refinanced_elsewhere,1,formal_cfo
C0380,Pioneer Builders,microbusiness,Hospitality,451358,5,248269,Real Estate Loan,medium,2,7.5,Quebec,False,10.27,0,approved,0,formal_cfo
C0381,Summit Logistics,microbusiness,Professional Services,467881,5,263353,Real Estate Loan,medium,7,0.4,Quebec,True,10.75,0,approved,0,busy_founder
C0382,Prime Services,microbusiness,Tech Startup,94003,6,335411,Equipment Loan,high,7,0.3,Territories,False,8.87,2,approved,0,formal_cfo
C0383,Pioneer Builders,microbusiness,E-commerce,456383,9,152019,Real Estate Loan,high,4,8.3,British Columbia,True,9.69,0,closed_paid_off,0,formal_cfo
C0384,North Retail,microbusiness,Manufacturing,193941,8,234106,Equipment Loan,high,1,2.2,Quebec,True,6.5,3,approved,0,busy_founder
C0385,Bright Foods,SME,Healthcare,1084005,225,367195,Term Loan,high,4,3.2,Territories,True,6.58,1,renewed,0,formal_cfo
C0386,Bright Solutions,microbusiness,Logistics,481335,4,175935,Line of Credit,high,3,3.1,Ontario,False,8.55,2,closed_paid_off,1,impatient_owner
C0387,Bright Logistics,SME,Healthcare,2184358,221,104066,Equipment Loan,medium,6,4.3,British Columbia,True,9.33,0,approved,0,formal_cfo
C0388,Bright Solutions,microbusiness,Logistics,214480,10,63113,Term Loan,low,9,6.3,Quebec,False,9.64,1,approved,1,busy_founder
C0389,Prime Solutions,microbusiness,Construction,483464,6,167742,Line of Credit,low,6,6.9,Quebec,True,10.51,3,closed_paid_off,0,formal_cfo
C0390,Bright Enterprises,microbusiness,Construction,76100,7,344012,Real Estate Loan,high,3,8.5,British Columbia,True,6.44,3,approved,0,thoughtful_manager
C0391,North Consulting,microbusiness,Hospitality,476462,5,170975,Real Estate Loan,medium,7,9.5,Quebec,False,8.3,5,approved,0,thoughtful_manager
C0392,Prime Enterprises,SME,Construction,4666084,104,325609,Real Estate Loan,low,8,6.2,Quebec,True,6.09,1,renewed,0,busy_founder
C0393,Atlas Logistics,microbusiness,Retail,296904,6,337914,Government-Backed Loan,high,1,9.3,Ontario,True,7.54,0,refinanced_elsewhere,1,impatient_owner
C0394,Urban Foods,SME,Professional Services,6190441,234,265411,Line of Credit,low,9,5.0,Alberta,True,5.58,0,refinanced_elsewhere,0,busy_founder
C0395,Blue Builders,SME,Construction,4925123,142,184107,Real Estate Loan,high,6,8.3,Alberta,False,7.43,4,pending,0,thoughtful_manager
C0396,Prime Retail,microbusiness,Retail,296545,5,105749,Real Estate Loan,medium,8,1.9,Quebec,True,6.35,1,declined,0,formal_cfo
C0397,Bright Enterprises,microbusiness,Hospitality,487756,3,286725,Equipment Loan,medium,10,2.9,Territories,True,11.48,0,closed_paid_off,0,formal_cfo
C0398,Atlas Consulting,SME,Retail,2546668,110,215852,Government-Backed Loan,very_high,2,6.8,Ontario,False,4.73,0,closed_paid_off,0,busy_founder
C0399,Pioneer Studios,SME,Retail,8101790,93,318402,Line of Credit,medium,1,6.3,British Columbia,False,5.76,1,renewed,0,impatient_owner
C0400,Atlas Logistics,microbusiness,Hospitality,96760,1,129168,Line of Credit,medium,7,8.7,Territories,True,9.52,1,approved,0,busy_founder
C0401,Blue Tech,SME,Manufacturing,3853283,135,253540,Real Estate Loan,medium,10,3.7,Territories,False,4.22,0,approved,0,impatient_owner
C0402,Green Tech,SME,Tech Startup,3101637,248,279691,Government-Backed Loan,high,9,2.3,British Columbia,True,7.25,0,closed_paid_off,0,busy_founder
C0403,Prime Solutions,SME,Construction,1784002,244,43642,Government-Backed Loan,low,7,0.6,Alberta,True,7.22,1,closed_paid_off,0,impatient_owner
C0404,North Enterprises,microbusiness,Professional Services,93668,7,389297,Equipment Loan,medium,8,4.0,Territories,False,7.1,2,approved,0,formal_cfo
C0405,Pioneer Studios,SME,Manufacturing,598097,111,81173,Term Loan,low,8,5.4,Prairies,True,6.74,1,renewed,1,busy_founder
C0406,Silver Solutions,microbusiness,Professional Services,108674,1,384921,Line of Credit,high,4,0.2,Quebec,True,4.66,0,closed_paid_off,0,impatient_owner
C0407,Blue Enterprises,microbusiness,Tech Startup,137087,3,388363,Real Estate Loan,very_high,8,0.3,Prairies,True,7.1,0,approved,0,busy_founder
C0408,Pioneer Services,SME,Logistics,9799686,84,39407,Real Estate Loan,medium,9,5.0,Territories,True,8.39,1,closed_paid_off,0,impatient_owner
C0409,Atlas Retail,SME,E-commerce,7498405,237,268165,Term Loan,medium,6,2.8,Atlantic,True,6.99,0,renewed,0,formal_cfo
C0410,Prime Foods,SME,Professional Services,7049342,116,372902,Equipment Loan,high,3,7.3,Ontario,False,5.76,1,renewed,0,thoughtful_manager
C0411,Prime Tech,SME,Construction,1289356,14,208107,Equipment Loan,medium,3,2.2,Quebec,True,10.38,0,closed_paid_off,0,formal_cfo
C0412,Prime Enterprises,microbusiness,Tech Startup,461506,6,44471,Government-Backed Loan,medium,3,9.9,Ontario,False,10.49,1,approved,0,thoughtful_manager
C0413,Prime Builders,microbusiness,E-commerce,137580,2,127681,Equipment Loan,low,5,5.1,Atlantic,False,9.6,0,closed_paid_off,0,formal_cfo
C0414,Green Logistics,SME,Logistics,4615720,223,268336,Equipment Loan,medium,3,7.7,Territories,True,6.48,1,approved,0,thoughtful_manager
C0415,Pioneer Consulting,SME,Logistics,9159648,213,377668,Equipment Loan,very_high,8,9.0,Prairies,True,3.58,2,refinanced_elsewhere,1,formal_cfo
C0416,Urban Consulting,SME,Retail,3032555,241,321233,Term Loan,very_high,9,9.2,British Columbia,False,6.85,2,renewed,0,busy_founder
C0417,Silver Enterprises,SME,E-commerce,7276956,124,357578,Line of Credit,high,10,9.2,Alberta,False,8.72,1,closed_paid_off,0,formal_cfo
C0418,Green Studios,microbusiness,E-commerce,426900,3,292876,Government-Backed Loan,medium,2,4.0,Ontario,True,6.0,0,renewed,0,busy_founder
C0419,Atlas Services,SME,E-commerce,6757547,76,348723,Government-Backed Loan,medium,1,7.3,Atlantic,False,11.03,0,pending,0,formal_cfo
C0420,Pioneer Foods,microbusiness,Healthcare,461455,10,372548,Line of Credit,high,9,2.9,Ontario,False,4.34,0,approved,0,formal_cfo
C0421,Bright Foods,microbusiness,Manufacturing,118190,8,132608,Real Estate Loan,low,9,4.3,Atlantic,True,7.97,1,closed_paid_off,0,thoughtful_manager
C0422,Atlas Foods,microbusiness,Professional Services,422847,8,87835,Government-Backed Loan,high,2,1.4,Alberta,False,7.14,0,approved,0,impatient_owner
C0423,Silver Builders,microbusiness,Manufacturing,71119,9,100375,Term Loan,medium,6,5.8,Ontario,True,7.39,1,approved,0,busy_founder
C0424,Summit Solutions,microbusiness,Tech Startup,232792,2,43426,Real Estate Loan,medium,5,1.3,Atlantic,True,10.7,1,declined,0,formal_cfo
C0425,North Consulting,SME,Tech Startup,5956223,32,347559,Government-Backed Loan,medium,4,8.7,Quebec,False,6.21,0,renewed,0,impatient_owner
C0426,Blue Studios,SME,E-commerce,9884383,31,120887,Government-Backed Loan,medium,1,1.3,British Columbia,False,7.67,1,pending,0,formal_cfo
C0427,Pioneer Studios,microbusiness,Hospitality,353852,8,64379,Government-Backed Loan,high,7,7.1,Territories,True,7.43,3,approved,1,busy_founder
C0428,Silver Foods,microbusiness,Manufacturing,199606,3,115771,Equipment Loan,high,3,5.5,Atlantic,True,6.76,0,renewed,0,impatient_owner
C0429,Urban Solutions,microbusiness,Healthcare,219983,5,216877,Term Loan,low,4,4.2,Quebec,False,8.19,0,closed_paid_off,1,impatient_owner
C0430,Summit Builders,SME,Manufacturing,4421514,243,29763,Equipment Loan,medium,10,0.4,Prairies,False,5.47,0,closed_paid_off,0,impatient_owner
C0431,Blue Solutions,microbusiness,Healthcare,460005,4,301823,Real Estate Loan,very_high,9,9.9,Alberta,True,3.51,0,closed_paid_off,0,impatient_owner
C0432,Summit Studios,SME,Construction,6395814,225,351458,Line of Credit,medium,9,6.8,Territories,True,4.79,0,approved,0,formal_cfo
C0433,Blue Services,SME,Hospitality,5840253,236,377617,Equipment Loan,high,8,5.1,Alberta,True,8.8,0,approved,0,formal_cfo
C0434,Prime Retail,SME,Retail,7431725,152,385161,Real Estate Loan,high,9,6.8,Atlantic,True,10.51,1,pending,0,thoughtful_manager
C0435,Green Builders,SME,Healthcare,641455,41,262584,Equipment Loan,very_high,8,1.9,Prairies,True,9.45,1,renewed,1,busy_founder
C0436,Prime Services,SME,Healthcare,4007886,11,122805,Real Estate Loan,low,5,2.9,Atlantic,True,7.45,0,renewed,0,formal_cfo
C0437,Blue Retail,microbusiness,Manufacturing,348793,4,294244,Equipment Loan,low,1,2.7,Quebec,False,9.04,0,approved,0,thoughtful_manager
C0438,Urban Enterprises,SME,Logistics,9195551,129,279823,Equipment Loan,medium,1,1.3,Ontario,False,5.3,0,declined,1,formal_cfo
C0439,Silver Builders,microbusiness,Hospitality,89028,4,123220,Line of Credit,medium,2,4.3,British Columbia,False,4.27,0,closed_paid_off,0,busy_founder
C0440,Blue Foods,microbusiness,Tech Startup,486478,1,194896,Government-Backed Loan,high,2,9.6,Quebec,False,8.46,1,renewed,0,impatient_owner
C0441,Green Services,SME,Manufacturing,7914160,24,178057,Government-Backed Loan,high,2,1.4,Territories,True,3.95,0,closed_paid_off,0,thoughtful_manager
C0442,Atlas Logistics,microbusiness,Tech Startup,274450,10,344655,Term Loan,medium,1,4.7,Prairies,True,6.13,0,approved,0,formal_cfo
C0443,North Solutions,SME,Healthcare,7959558,57,147481,Line of Credit,high,1,4.9,Prairies,True,8.18,0,renewed,0,formal_cfo
C0444,Prime Retail,SME,Healthcare,635590,142,327463,Line of Credit,low,9,3.8,Ontario,False,7.98,0,approved,0,formal_cfo
C0445,Bright Builders,microbusiness,Tech Startup,295053,10,383024,Equipment Loan,high,10,6.9,British Columbia,False,8.43,0,approved,0,impatient_owner
C0446,Blue Tech,microbusiness,Hospitality,377113,4,145314,Real Estate Loan,high,6,2.4,British Columbia,False,6.51,0,closed_paid_off,0,busy_founder
C0447,Green Consulting,microbusiness,Professional Services,381001,10,208696,Term Loan,very_high,4,4.5,Ontario,True,4.89,2,renewed,0,formal_cfo
C0448,Prime Enterprises,microbusiness,Construction,405180,3,218664,Term Loan,medium,4,0.3,Atlantic,True,5.42,2,renewed,0,thoughtful_manager
C0449,Urban Builders,microbusiness,Professional Services,329212,7,384041,Equipment Loan,medium,7,2.0,Territories,False,5.46,0,renewed,0,formal_cfo
C0450,Bright Tech,microbusiness,Construction,316479,10,276371,Line of Credit,high,8,1.4,Territories,False,8.42,0,approved,0,busy_founder
C0451,Pioneer Builders,SME,Professional Services,9316018,187,273386,Real Estate Loan,medium,10,7.2,Ontario,True,10.87,0,approved,1,formal_cfo
C0452,Bright Foods,SME,Logistics,6776479,75,308647,Term Loan,low,2,5.8,Prairies,True,7.65,0,approved,0,thoughtful_manager
C0453,Green Enterprises,SME,Healthcare,5080506,107,32959,Line of Credit,medium,5,5.0,Territories,False,6.37,0,closed_paid_off,0,busy_founder
C0454,Blue Studios,microbusiness,Manufacturing,155018,6,123099,Equipment Loan,medium,5,0.5,Ontario,True,8.33,0,closed_paid_off,0,busy_founder
C0455,Summit Services,SME,Healthcare,7307497,220,324062,Term Loan,medium,9,10.0,Territories,False,11.11,2,approved,1,formal_cfo
C0456,Bright Retail,SME,Tech Startup,5752524,226,118485,Real Estate Loan,high,7,7.9,Ontario,True,7.1,0,approved,1,impatient_owner
C0457,Pioneer Builders,SME,Hospitality,7267404,205,382030,Government-Backed Loan,medium,10,4.3,Prairies,True,9.78,3,approved,1,thoughtful_manager
C0458,Green Enterprises,SME,Manufacturing,8465447,37,192407,Government-Backed Loan,very_high,5,3.9,Alberta,True,4.33,0,approved,0,formal_cfo
C0459,Prime Foods,SME,Construction,9297899,27,258374,Term Loan,medium,1,2.4,Quebec,True,10.38,0,approved,0,thoughtful_manager
C0460,Pioneer Services,microbusiness,Professional Services,276597,8,103247,Government-Backed Loan,medium,5,2.1,Territories,True,7.52,1,approved,0,impatient_owner
C0461,Pioneer Builders,microbusiness,E-commerce,307403,8,262585,Government-Backed Loan,low,2,9.1,Ontario,True,10.55,0,renewed,1,formal_cfo
C0462,Bright Foods,microbusiness,Logistics,395547,3,386226,Government-Backed Loan,low,1,3.9,Prairies,True,10.46,0,renewed,0,formal_cfo
C0463,Green Foods,microbusiness,Healthcare,314448,6,235008,Real Estate Loan,low,4,7.6,Atlantic,True,7.2,0,renewed,0,thoughtful_manager
C0464,North Consulting,microbusiness,Retail,121555,6,371427,Real Estate Loan,medium,2,1.2,Ontario,True,8.76,1,declined,0,formal_cfo
C0465,Bright Consulting,microbusiness,Professional Services,438731,7,108318,Term Loan,high,1,1.3,Ontario,False,4.73,0,approved,0,formal_cfo
C0466,Green Enterprises,microbusiness,Logistics,77480,10,22446,Term Loan,high,4,3.2,British Columbia,False,6.5,0,approved,0,busy_founder
C0467,Prime Builders,microbusiness,Manufacturing,398184,3,399590,Line of Credit,low,9,8.4,Territories,True,6.12,0,approved,0,thoughtful_manager
C0468,Pioneer Studios,microbusiness,Manufacturing,57861,7,362880,Equipment Loan,low,4,3.3,Ontario,True,4.03,2,renewed,1,formal_cfo
C0469,Bright Enterprises,SME,Manufacturing,3376606,74,69673,Government-Backed Loan,medium,7,5.4,British Columbia,False,11.28,1,approved,0,busy_founder
C0470,Blue Logistics,SME,Retail,8031486,107,287924,Line of Credit,medium,1,9.1,Alberta,True,8.43,2,approved,0,impatient_owner
C0471,Summit Foods,SME,Tech Startup,6804004,62,356613,Term Loan,medium,10,2.1,Ontario,False,7.05,2,approved,0,impatient_owner
C0472,Prime Solutions,SME,Retail,6057792,97,147008,Line of Credit,medium,4,8.5,Quebec,False,9.07,0,closed_paid_off,0,impatient_owner
C0473,Green Foods,microbusiness,Hospitality,124203,4,85830,Term Loan,low,9,6.4,Atlantic,False,10.95,0,approved,1,formal_cfo
C0474,Blue Foods,microbusiness,Hospitality,285023,4,162533,Real Estate Loan,low,6,2.9,Ontario,True,4.84,0,pending,0,thoughtful_manager
C0475,Bright Builders,SME,Manufacturing,5537049,162,301646,Line of Credit,medium,3,9.1,Territories,True,7.21,0,approved,0,formal_cfo
C0476,Prime Foods,microbusiness,Hospitality,312510,6,277663,Real Estate Loan,very_high,7,0.2,Atlantic,False,6.49,0,renewed,0,impatient_owner
C0477,Blue Logistics,microbusiness,Hospitality,183828,6,287181,Real Estate Loan,high,6,4.4,Territories,False,8.71,3,renewed,1,busy_founder
C0478,Pioneer Logistics,SME,Tech Startup,4650931,164,323217,Line of Credit,low,2,1.6,British Columbia,False,10.84,0,pending,0,formal_cfo
C0479,Silver Builders,SME,Construction,9445633,178,220691,Government-Backed Loan,medium,7,3.1,British Columbia,False,10.89,2,approved,0,formal_cfo
C0480,Bright Logistics,SME,Construction,8749747,10,70788,Term Loan,high,7,9.9,Atlantic,True,8.74,1,approved,0,formal_cfo
C0481,Prime Studios,microbusiness,Tech Startup,147327,4,50923,Line of Credit,high,4,8.2,Alberta,True,10.72,0,renewed,0,formal_cfo
C0482,Summit Consulting,microbusiness,Logistics,229386,1,327047,Line of Credit,medium,2,2.8,Atlantic,True,5.63,4,renewed,1,formal_cfo
C0483,Urban Retail,SME,E-commerce,8652488,131,196700,Government-Backed Loan,medium,6,2.7,Territories,False,6.24,0,approved,0,impatient_owner
C0484,Summit Foods,microbusiness,Retail,260663,3,33463,Government-Backed Loan,low,9,8.7,Prairies,True,9.09,2,approved,1,thoughtful_manager
C0485,Prime Foods,microbusiness,Retail,476046,6,28719,Equipment Loan,high,6,9.6,British Columbia,False,5.37,0,renewed,0,thoughtful_manager
C0486,Prime Solutions,SME,Hospitality,9225065,234,319836,Government-Backed Loan,low,8,1.5,British Columbia,False,5.91,1,pending,1,thoughtful_manager
C0487,Prime Logistics,microbusiness,Hospitality,395896,2,75296,Real Estate Loan,very_high,1,1.8,Quebec,True,10.93,3,closed_paid_off,1,thoughtful_manager
C0488,Green Builders,SME,Manufacturing,4254845,248,321975,Government-Backed Loan,low,6,6.9,Territories,True,9.24,1,approved,0,thoughtful_manager
C0489,Pioneer Foods,SME,Manufacturing,1995511,97,330483,Line of Credit,high,2,1.0,Ontario,True,4.52,0,approved,0,formal_cfo
C0490,Bright Logistics,SME,Healthcare,2619085,143,367992,Government-Backed Loan,medium,2,6.8,Territories,True,7.81,0,approved,0,thoughtful_manager
C0491,Blue Retail,SME,Professional Services,1076194,163,187845,Equipment Loan,medium,2,6.7,British Columbia,True,10.28,0,renewed,0,thoughtful_manager
C0492,Summit Foods,microbusiness,Hospitality,474892,4,387215,Term Loan,very_high,3,7.4,Territories,False,9.32,0,closed_paid_off,0,impatient_owner
C0493,Silver Solutions,SME,Logistics,6343624,203,225186,Real Estate Loan,low,5,4.8,British Columbia,True,10.88,1,pending,0,impatient_owner
C0494,Pioneer Foods,microbusiness,Professional Services,202610,3,129977,Line of Credit,high,4,7.0,Prairies,False,3.57,1,pending,0,formal_cfo
C0495,Silver Services,microbusiness,Retail,298447,3,47510,Term Loan,very_high,6,3.6,Atlantic,True,11.26,1,declined,1,thoughtful_manager
C0496,Atlas Services,microbusiness,Logistics,466979,2,263098,Real Estate Loan,medium,8,6.9,Territories,True,4.46,0,declined,0,impatient_owner
C0497,Pioneer Tech,SME,Construction,3538296,108,273855,Real Estate Loan,medium,3,7.5,British Columbia,True,4.01,3,closed_paid_off,0,impatient_owner
C0498,Prime Consulting,SME,Manufacturing,9542613,192,361678,Term Loan,high,4,8.4,Alberta,False,10.68,0,pending,0,busy_founder
C0499,Summit Studios,microbusiness,Hospitality,344910,5,38352,Term Loan,very_high,9,1.7,British Columbia,True,11.23,0,refinanced_elsewhere,1,impatient_owner
C0500,North Services,SME,Professional Services,5750195,143,204610,Government-Backed Loan,medium,4,5.0,Alberta,False,8.8,0,approved,0,formal_cfo
C0501,Summit Builders,microbusiness,Healthcare,376271,7,58985,Government-Backed Loan,medium,7,1.4,Ontario,False,4.81,0,refinanced_elsewhere,0,formal_cfo
C0502,Prime Tech,microbusiness,Construction,150992,6,315510,Government-Backed Loan,high,7,7.0,British Columbia,False,6.03,1,approved,0,busy_founder
C0503,Prime Logistics,microbusiness,E-commerce,385637,2,210221,Equipment Loan,high,3,0.8,Prairies,False,5.31,0,approved,0,impatient_owner
C0504,Bright Services,SME,Tech Startup,5231119,151,162110,Government-Backed Loan,low,1,5.3,Atlantic,True,11.07,0,approved,0,thoughtful_manager
C0505,Bright Logistics,microbusiness,Construction,423934,3,364752,Line of Credit,low,10,6.9,Atlantic,False,3.92,1,refinanced_elsewhere,1,thoughtful_manager
C0506,Prime Builders,SME,Healthcare,5312035,80,244272,Government-Backed Loan,very_high,4,4.7,Territories,True,10.36,3,declined,1,impatient_owner
C0507,Pioneer Consulting,microbusiness,Professional Services,439760,5,310539,Real Estate Loan,high,1,0.7,Alberta,False,6.89,0,renewed,0,impatient_owner
C0508,Urban Logistics,microbusiness,Retail,330140,6,148044,Government-Backed Loan,high,1,4.3,British Columbia,False,11.22,1,closed_paid_off,0,impatient_owner
C0509,Atlas Foods,SME,Retail,3360246,105,79366,Equipment Loan,very_high,4,5.0,Prairies,False,10.31,2,approved,1,impatient_owner
C0510,Blue Enterprises,microbusiness,Construction,68575,8,343878,Real Estate Loan,low,1,5.2,British Columbia,False,6.13,0,approved,1,busy_founder
C0511,Summit Studios,SME,Tech Startup,9128834,240,100588,Real Estate Loan,low,8,0.9,Quebec,True,9.66,0,declined,1,formal_cfo
C0512,Bright Studios,microbusiness,Tech Startup,134847,3,205460,Real Estate Loan,low,4,8.4,British Columbia,True,5.78,0,declined,1,formal_cfo
C0513,Blue Retail,microbusiness,Logistics,469336,3,190334,Real Estate Loan,medium,7,5.5,Prairies,True,11.16,1,approved,1,formal_cfo
C0514,Green Solutions,SME,Retail,5234922,134,63313,Real Estate Loan,medium,3,4.9,Prairies,False,4.99,0,approved,0,thoughtful_manager
C0515,Pioneer Foods,microbusiness,E-commerce,498199,10,349728,Line of Credit,medium,3,1.9,Alberta,True,5.69,0,approved,0,impatient_owner
C0516,Blue Consulting,SME,Hospitality,8539562,25,287315,Real Estate Loan,high,5,3.4,Quebec,True,6.41,3,renewed,0,formal_cfo
C0517,Urban Retail,microbusiness,Healthcare,196884,10,72828,Real Estate Loan,low,8,2.9,Quebec,True,5.93,0,approved,0,busy_founder
C0518,Prime Tech,SME,Hospitality,6943279,32,75766,Line of Credit,high,10,2.8,British Columbia,True,8.19,3,renewed,0,impatient_owner
C0519,Urban Solutions,SME,Construction,3888982,146,397890,Line of Credit,low,4,4.8,British Columbia,True,9.19,2,closed_paid_off,0,busy_founder
C0520,Summit Tech,microbusiness,Logistics,324602,9,31468,Line of Credit,medium,3,4.9,Atlantic,True,11.15,0,refinanced_elsewhere,0,thoughtful_manager
C0521,Summit Tech,microbusiness,Professional Services,251405,9,224601,Real Estate Loan,high,4,7.5,Prairies,True,4.78,0,renewed,0,thoughtful_manager
C0522,Green Builders,SME,Construction,5004928,151,82444,Line of Credit,medium,9,2.3,Territories,True,3.81,0,closed_paid_off,0,impatient_owner
C0523,Urban Builders,microbusiness,Retail,367277,6,190163,Term Loan,very_high,9,3.5,British Columbia,True,4.57,2,approved,0,impatient_owner
C0524,Silver Builders,SME,Professional Services,9515886,178,325796,Term Loan,high,7,9.7,Ontario,False,5.56,1,renewed,0,busy_founder
C0525,Blue Studios,SME,Professional Services,7779693,104,97769,Real Estate Loan,low,3,2.4,Prairies,True,10.02,0,pending,1,busy_founder
C0526,Atlas Enterprises,microbusiness,Professional Services,368673,4,56413,Line of Credit,low,4,4.0,Territories,True,8.66,0,renewed,0,impatient_owner
C0527,Prime Builders,SME,Logistics,727365,205,357894,Term Loan,low,2,1.2,Atlantic,True,11.01,0,closed_paid_off,0,busy_founder
C0528,Prime Tech,microbusiness,Tech Startup,282954,3,181158,Equipment Loan,medium,4,5.7,Territories,True,9.04,1,approved,1,busy_founder
C0529,Prime Builders,SME,Professional Services,902667,68,243941,Real Estate Loan,low,5,9.1,Atlantic,True,10.53,0,closed_paid_off,1,formal_cfo
C0530,Atlas Studios,microbusiness,Construction,224967,2,209002,Term Loan,high,10,0.9,Ontario,True,6.93,0,approved,0,busy_founder
C0531,Prime Services,SME,Manufacturing,6692680,248,159146,Term Loan,high,3,9.2,Ontario,False,4.67,0,declined,0,impatient_owner
C0532,Pioneer Foods,SME,Construction,2639694,56,221860,Equipment Loan,medium,7,1.0,Quebec,True,11.28,1,renewed,0,formal_cfo
C0533,Blue Retail,SME,E-commerce,9496153,220,140646,Real Estate Loan,low,7,5.0,Alberta,True,9.71,2,approved,1,formal_cfo
C0534,Pioneer Consulting,SME,Professional Services,6361079,102,93059,Equipment Loan,medium,9,0.7,Atlantic,False,10.8,0,closed_paid_off,1,formal_cfo
C0535,North Tech,SME,Healthcare,1737660,132,331388,Line of Credit,low,6,7.0,Atlantic,True,5.46,0,closed_paid_off,0,thoughtful_manager
C0536,Bright Tech,SME,Tech Startup,7948641,210,358085,Term Loan,medium,3,7.3,Prairies,True,8.64,1,approved,0,thoughtful_manager
C0537,Bright Solutions,SME,E-commerce,7608007,248,102208,Equipment Loan,very_high,9,7.1,Ontario,True,11.11,1,declined,1,impatient_owner
C0538,Prime Builders,SME,Logistics,1417238,215,214761,Real Estate Loan,low,2,3.9,Territories,True,6.4,1,approved,1,impatient_owner
C0539,Urban Studios,microbusiness,Construction,384699,1,146004,Equipment Loan,low,10,5.6,Quebec,True,8.01,1,approved,0,impatient_owner
C0540,Bright Services,SME,E-commerce,7053873,195,206561,Line of Credit,high,2,3.2,Quebec,True,10.67,0,pending,1,thoughtful_manager
C0541,Bright Logistics,microbusiness,Construction,292801,2,348179,Term Loan,very_high,4,1.6,Quebec,False,9.96,1,closed_paid_off,0,busy_founder
C0542,Summit Enterprises,SME,Construction,7729326,20,393692,Real Estate Loan,medium,10,6.3,Ontario,False,11.16,0,refinanced_elsewhere,1,busy_founder
C0543,North Enterprises,SME,Manufacturing,5459482,51,55736,Equipment Loan,medium,6,3.2,Prairies,True,4.93,1,approved,0,thoughtful_manager
C0544,Atlas Consulting,SME,Retail,7226643,114,344892,Line of Credit,medium,9,8.6,Ontario,False,11.12,0,renewed,1,impatient_owner
C0545,Prime Enterprises,microbusiness,E-commerce,105206,5,217038,Line of Credit,medium,2,1.6,Atlantic,True,10.49,1,approved,0,thoughtful_manager
C0546,North Builders,microbusiness,Manufacturing,154580,7,192344,Term Loan,medium,10,7.7,Prairies,True,9.12,0,approved,1,thoughtful_manager
C0547,North Enterprises,SME,Retail,1546902,249,209526,Real Estate Loan,very_high,4,7.8,Alberta,True,10.44,4,renewed,0,impatient_owner
C0548,Urban Foods,SME,Logistics,8073586,233,240055,Government-Backed Loan,medium,5,3.1,Atlantic,True,3.93,2,declined,1,formal_cfo
C0549,Urban Retail,SME,Tech Startup,3195916,188,249000,Equipment Loan,very_high,10,6.9,Alberta,True,3.58,1,pending,0,formal_cfo
C0550,Green Builders,microbusiness,Professional Services,311853,6,79562,Real Estate Loan,medium,1,9.3,Prairies,False,11.05,2,renewed,0,impatient_owner
C0551,Bright Solutions,SME,E-commerce,6834348,65,202497,Line of Credit,very_high,10,1.7,Territories,False,6.46,0,approved,0,impatient_owner
C0552,Silver Services,SME,Logistics,9601086,119,294291,Equipment Loan,low,3,3.6,Ontario,True,6.48,0,approved,0,thoughtful_manager
C0553,Green Builders,microbusiness,Manufacturing,96996,1,343097,Real Estate Loan,low,10,8.4,Territories,False,4.3,0,pending,1,thoughtful_manager
C0554,Green Consulting,SME,E-commerce,8378148,41,203822,Real Estate Loan,medium,7,1.2,Prairies,True,6.5,0,approved,0,thoughtful_manager
C0555,Atlas Foods,SME,Retail,6781485,225,292086,Government-Backed Loan,medium,3,0.4,Atlantic,False,11.44,0,refinanced_elsewhere,0,impatient_owner
C0556,Urban Builders,microbusiness,Logistics,216789,9,103070,Real Estate Loan,medium,3,1.8,British Columbia,True,8.55,1,closed_paid_off,0,formal_cfo
C0557,North Builders,microbusiness,Manufacturing,379721,10,100241,Term Loan,high,9,4.4,Atlantic,False,4.13,0,renewed,0,busy_founder
C0558,North Studios,microbusiness,Construction,178583,7,156566,Term Loan,medium,3,5.4,Quebec,False,8.61,0,approved,0,impatient_owner
C0559,North Logistics,SME,Professional Services,6563240,243,129037,Real Estate Loan,low,1,0.9,Atlantic,True,7.39,1,approved,0,thoughtful_manager
C0560,Summit Tech,SME,Retail,1027651,40,199731,Equipment Loan,medium,10,6.6,Quebec,True,3.54,0,approved,0,impatient_owner
C0561,Pioneer Tech,microbusiness,Hospitality,163748,1,191725,Line of Credit,medium,3,3.7,Territories,True,7.35,4,approved,0,thoughtful_manager
C0562,Urban Services,SME,Hospitality,5215786,110,73946,Government-Backed Loan,high,10,1.8,Ontario,True,9.85,4,declined,1,busy_founder
